,MaritalStatus,NumberOfChildren,NumberOfYoungChildren,Minority,Debts,Income,Education,LegalKnowledge,InvolvedInLegalDispute,ExperienceWithCourtProceedings,CourtProceedingsSatisfaction,ExperienceWithMediation,MediationSatisfaction,ExperienceWithArbitration,ArbitrationSatisfaction,BF1,BF2,BF3,BF4,BF5,BF6,BF7,BF8,BF9,BF10,BF11,BF12,BF13,BF14,BF15,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Student status,Employment status,STNumber,Feelings,Speed,Privacy,PublicVindication,NeutralOpinion,MinimizeCosts,MaintainImproveRelationship,CreatePrecedent,MinMaxCompensation,CreativeSolution,ControlOfProcess,ControlOfOutcome,ShiftResponsibility,EnsuringCompliance,TransformationOfTheParties,ImproveUnderstanding,RecognitionApology,Classification,StrengthPosition,Decision
1107,Single,0,0,FALSE,Some Debts,Below Average,High School,Some Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,4,3,4,2,4,4,4,4,5,2,4,4,3,4,4,A,B,B,B,B,A,A,B,B,B,24,Male,White,Portugal,Portugal,Portugal,Yes,Full-Time,11,"[""anger"",""stress""]",3,4,4,3,4,4,3,2,4,4,3,4,3,4,2,4,Serious Dispute,Weaker,Mediation
1108,Single,0,0,FALSE,Some Debts,Below Average,High School,Some Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,4,3,4,2,4,4,4,4,5,2,4,4,3,4,4,A,B,B,B,B,A,A,B,B,B,24,Male,White,Portugal,Portugal,Portugal,Yes,Full-Time,12,"[""anger"",""fear""]",4,2,4,3,4,2,4,4,4,3,4,2,3,2,4,3,Major Conflict,Weaker,Negotiation
1109,Single,0,0,FALSE,Some Debts,Below Average,High School,Some Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,4,3,4,2,4,4,4,4,5,2,4,4,3,4,4,A,B,B,B,B,A,A,B,B,B,24,Male,White,Portugal,Portugal,Portugal,Yes,Full-Time,20,"[""anger"",""frustration"",""hate""]",4,2,4,3,4,5,4,4,3,2,4,4,4,4,4,5,Common Dispute,Stronger,Arbitration
1110,Married,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,1,4,4,4,4,2,4,4,3,3,4,A,B,B,B,A,A,B,B,A,B,36,Female,White,Slovenia,Slovenia,Slovenia,No,Full-Time,16,"[""curiosity"",""confusion""]",4,3,3,4,4,3,4,3,3,4,4,3,3,3,4,3,Common Dispute,Weaker,Adjudication
1111,Married,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,1,4,4,4,4,2,4,4,3,3,4,A,B,B,B,A,A,B,B,A,B,36,Female,White,Slovenia,Slovenia,Slovenia,No,Full-Time,13,"[""sadness"",""curiosity"",""confusion"",""stress""]",5,3,2,4,5,3,2,3,3,4,4,3,3,3,3,3,Serious Dispute,Weaker,Let go
1112,Married,0,0,FALSE,No Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,1,4,4,4,4,2,4,4,3,3,4,A,B,B,B,A,A,B,B,A,B,36,Female,White,Slovenia,Slovenia,Slovenia,No,Full-Time,14,"[""curiosity"",""anger""]",5,4,2,3,4,4,3,3,3,3,4,3,3,3,3,4,Misunderstanding,Weaker,Let go
1113,Married,0,0,FALSE,Some Debts,Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,5,5,1,1,4,1,5,3,5,5,1,5,A,A,A,B,A,B,A,B,A,B,26,Female,White,Portugal,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,16,"[""anger"",""sadness"",""frustration"",""stress""]",5,5,1,5,5,1,5,5,1,5,5,1,5,5,5,5,Serious Dispute,Stronger,Adjudication
1114,Married,0,0,FALSE,Some Debts,Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,5,5,1,1,4,1,5,3,5,5,1,5,A,A,A,B,A,B,A,B,A,B,26,Female,White,Portugal,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,6,"[""anger"",""frustration""]",5,1,5,5,5,1,5,5,5,5,5,1,5,5,5,5,Serious Dispute,Stronger,Public Complaint
1115,Married,0,0,FALSE,Some Debts,Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,5,5,1,1,4,1,5,3,5,5,1,5,A,A,A,B,A,B,A,B,A,B,26,Female,White,Portugal,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,12,"[""anger"",""frustration"",""fear"",""stress"",""hate""]",5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,Major Conflict,Stronger,Adjudication
1116,Married,1,1,TRUE,Some Debts,Below Average,Elementary School,No Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,3,3,3,4,4,2,3,4,3,1,3,3,4,2,3,A,B,A,B,A,A,B,A,A,A,63,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),3,"[""sadness"",""confusion""]",3,2,3,3,2,3,2,4,3,3,3,2,3,2,4,3,Common Dispute,Weaker,Negotiation
1117,Married,1,1,TRUE,Some Debts,Below Average,Elementary School,No Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,3,3,3,4,4,2,3,4,3,1,3,3,4,2,3,A,B,A,B,A,A,B,A,A,A,63,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),13,"[""frustration"",""fear"",""confusion""]",3,2,3,3,2,3,2,2,2,3,2,3,3,3,4,4,Serious Dispute,Stronger,Mediation
1118,Married,1,1,TRUE,Some Debts,Below Average,Elementary School,No Knowledge,TRUE,TRUE,4,FALSE,0,FALSE,0,3,3,3,4,4,2,3,4,3,1,3,3,4,2,3,A,B,A,B,A,A,B,A,A,A,63,Female,White,Spain,Spain,Spain,No,Unemployed (and job seeking),2,"[""anger"",""frustration"",""confusion""]",3,3,2,3,4,2,3,4,4,4,4,2,4,4,3,3,Serious Dispute,Stronger,Mediation
1119,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,5,1,1,5,3,4,3,2,4,3,3,4,4,A,B,A,B,A,B,A,B,A,A,24,Male,White,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time,10,"[""anger"",""sadness""]",5,3,4,3,5,1,3,5,3,3,4,3,3,3,3,5,Serious Dispute,Stronger,Public Complaint
1120,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,5,1,1,5,3,4,3,2,4,3,3,4,4,A,B,A,B,A,B,A,B,A,A,24,Male,White,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time,11,"[""indifference"",""curiosity""]",5,3,2,3,5,1,3,3,3,3,5,3,3,3,3,1,Major Conflict,Stronger,Adjudication
1121,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,3,5,1,1,5,3,4,3,2,4,3,3,4,4,A,B,A,B,A,B,A,B,A,A,24,Male,White,United Kingdom,United Kingdom,United Kingdom,Yes,Full-Time,15,"[""indifference""]",5,3,1,3,5,2,3,5,3,3,4,3,3,3,3,5,Serious Dispute,Stronger,Public Complaint
1122,Married,1,4,FALSE,A lot,Above Average,Master,Some Knowledge,TRUE,TRUE,2,FALSE,0,FALSE,0,4,5,2,5,5,2,2,2,2,3,4,5,5,3,4,A,B,B,A,B,A,A,B,B,B,60,Male,White,Portugal,Portugal,Portugal,No,Full-Time,19,"[""anger"",""frustration"",""confusion""]",4,3,3,4,3,3,2,3,3,4,4,3,5,4,4,3,Serious Dispute,Stronger,Mediation
1123,Married,1,4,FALSE,A lot,Above Average,Master,Some Knowledge,TRUE,TRUE,2,FALSE,0,FALSE,0,4,5,2,5,5,2,2,2,2,3,4,5,5,3,4,A,B,B,A,B,A,A,B,B,B,60,Male,White,Portugal,Portugal,Portugal,No,Full-Time,14,"[""stress"",""hate"",""confusion"",""frustration"",""anger"",""sadness""]",5,1,5,3,5,1,5,5,4,4,4,3,5,3,4,5,Major Conflict,Stronger,Mediation
1124,Married,1,4,FALSE,A lot,Above Average,Master,Some Knowledge,TRUE,TRUE,2,FALSE,0,FALSE,0,4,5,2,5,5,2,2,2,2,3,4,5,5,3,4,A,B,B,A,B,A,A,B,B,B,60,Male,White,Portugal,Portugal,Portugal,No,Full-Time,3,"[""stress""]",4,1,1,4,5,5,3,3,4,4,4,4,4,5,5,2,Common Dispute,Stronger,Let go
1125,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,3,3,4,5,4,3,4,4,3,3,3,A,B,A,A,A,B,A,B,A,A,42,Female,White,Canada,Canada,Canada,No,Unemployed (and job seeking),2,"[""frustration"",""anger""]",5,3,3,4,4,1,5,5,3,3,3,3,4,4,3,3,Serious Dispute,Stronger,Mediation
1126,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,3,3,4,5,4,3,4,4,3,3,3,A,B,A,A,A,B,A,B,A,A,42,Female,White,Canada,Canada,Canada,No,Unemployed (and job seeking),16,"[""frustration"",""anger"",""stress""]",4,1,5,5,4,1,5,5,1,3,4,3,4,4,3,3,Major Conflict,Stronger,Adjudication
1127,Single,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,3,3,3,4,5,4,3,4,4,3,3,3,A,B,A,A,A,B,A,B,A,A,42,Female,White,Canada,Canada,Canada,No,Unemployed (and job seeking),17,"[""frustration"",""stress"",""anger""]",4,1,1,4,5,4,3,4,2,3,3,4,3,3,2,3,Serious Dispute,Stronger,Mediation
1128,Married,1,1,FALSE,Some Debts,Above Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,3,1,5,4,5,2,5,4,5,1,2,5,5,1,5,B,B,B,A,A,B,A,A,A,B,21,Female,Black,Nigeria,Canada,Canada,Yes,Full-Time,20,"[""hate""]",5,1,5,1,1,1,5,5,1,5,5,1,5,5,5,1,Major Conflict,Stronger,Adjudication
1129,Married,1,1,FALSE,Some Debts,Above Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,3,1,5,4,5,2,5,4,5,1,2,5,5,1,5,B,B,B,A,A,B,A,A,A,B,21,Female,Black,Nigeria,Canada,Canada,Yes,Full-Time,3,"[""frustration""]",5,5,5,1,1,1,5,5,3,5,5,1,5,2,5,1,Major Conflict,Stronger,Adjudication
1130,Married,1,1,FALSE,Some Debts,Above Average,Master,Degree in law,FALSE,FALSE,0,FALSE,0,FALSE,0,3,1,5,4,5,2,5,4,5,1,2,5,5,1,5,B,B,B,A,A,B,A,A,A,B,21,Female,Black,Nigeria,Canada,Canada,Yes,Full-Time,13,"[""sadness""]",1,5,1,1,1,5,5,1,5,5,5,1,5,5,5,5,Serious Dispute,Weaker,Negotiation
1131,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,3,4,4,5,4,3,3,3,4,2,4,A,B,A,B,A,B,A,B,A,A,41,Male,White,Italy,Italy,Italy,No,Full-Time,11,"[""anger"",""stress""]",4,4,3,5,5,4,3,4,5,5,5,4,4,3,4,4,Common Dispute,Stronger,Adjudication
1132,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,3,4,4,5,4,3,3,3,4,2,4,A,B,A,B,A,B,A,B,A,A,41,Male,White,Italy,Italy,Italy,No,Full-Time,15,"[""frustration"",""fear"",""stress"",""confusion"",""anger""]",4,4,4,3,5,4,3,4,3,4,4,3,4,3,3,5,Serious Dispute,Stronger,Negotiation
1133,Single,0,0,FALSE,No Debts,Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,2,3,4,4,5,4,3,3,3,4,2,4,A,B,A,B,A,B,A,B,A,A,41,Male,White,Italy,Italy,Italy,No,Full-Time,20,"[""frustration"",""stress"",""anger""]",5,4,5,4,5,5,3,3,3,4,4,4,4,3,4,3,Serious Dispute,Weaker,Arbitration
1134,Single,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,3,4,4,4,4,1,3,5,4,1,4,B,A,A,B,A,B,A,B,A,A,23,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,3,"[""frustration"",""anger""]",5,4,2,5,2,3,5,4,5,5,4,4,5,3,5,2,Major Conflict,Stronger,Negotiation
1135,Single,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,3,4,4,4,4,1,3,5,4,1,4,B,A,A,B,A,B,A,B,A,A,23,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,15,"[""fear"",""sadness""]",5,4,5,4,5,4,5,5,3,4,5,4,4,3,4,4,Serious Dispute,Weaker,Public Complaint
1136,Single,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,TRUE,FALSE,0,FALSE,0,FALSE,0,5,5,2,2,3,4,4,4,4,1,3,5,4,1,4,B,A,A,B,A,B,A,B,A,A,23,Female,White,Portugal,Portugal,Portugal,Yes,Full-Time,19,"[""anger"",""hate""]",4,5,4,4,5,3,5,5,3,4,5,5,4,3,4,2,Major Conflict,Stronger,Adjudication
1137,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,4,1,2,5,4,4,4,3,4,4,5,1,5,A,B,B,B,A,B,A,B,A,A,22,Female,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",10,"[""frustration""]",2,1,5,4,4,4,5,2,2,4,5,2,5,5,4,5,Serious Dispute,Weaker,Adjudication
1138,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,4,1,2,5,4,4,4,3,4,4,5,1,5,A,B,B,B,A,B,A,B,A,A,22,Female,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",18,"[""frustration"",""confusion"",""anger"",""stress""]",5,3,2,4,5,4,2,5,4,4,4,2,5,4,4,4,Serious Dispute,Weaker,Arbitration
1139,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,4,4,1,2,5,4,4,4,3,4,4,5,1,5,A,B,B,B,A,B,A,B,A,A,22,Female,White,Italy,Italy,Italy,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",17,"[""anger"",""stress"",""frustration""]",5,2,2,4,5,4,2,5,4,4,4,4,4,2,4,4,Serious Dispute,Weaker,Mediation
1140,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,5,5,2,4,3,4,1,4,4,2,4,4,A,B,B,B,A,B,B,A,A,B,25,Female,Asian,France,Switzerland,France,No,DATA_EXPIRED,20,"[""anger"",""stress"",""frustration""]",4,4,4,2,5,5,4,3,2,3,4,1,5,3,3,4,Major Conflict,Weaker,Arbitration
1141,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,5,5,2,4,3,4,1,4,4,2,4,4,A,B,B,B,A,B,B,A,A,B,25,Female,Asian,France,Switzerland,France,No,DATA_EXPIRED,3,"[""sadness"",""fear""]",5,2,2,2,4,4,1,1,2,2,4,4,4,3,1,1,Misunderstanding,Weaker,Mediation
1142,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,5,5,2,4,3,4,1,4,4,2,4,4,A,B,B,B,A,B,B,A,A,B,25,Female,Asian,France,Switzerland,France,No,DATA_EXPIRED,12,"[""frustration"",""stress""]",4,5,1,2,5,3,3,5,2,2,5,1,4,2,2,4,Serious Dispute,Stronger,Public Complaint
1143,Single,0,0,TRUE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,B,B,A,B,A,B,A,A,A,B,25,Female,White,Portugal,Portugal,Portugal,Yes,Unemployed (and job seeking),16,"[""anger""]",4,4,4,4,5,3,4,3,4,4,5,4,4,4,4,3,Serious Dispute,Weaker,Adjudication
1144,Single,0,0,TRUE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,B,B,A,B,A,B,A,A,A,B,25,Female,White,Portugal,Portugal,Portugal,Yes,Unemployed (and job seeking),18,"[""frustration""]",4,4,3,4,4,4,4,4,4,5,5,4,4,4,4,3,Major Conflict,Weaker,Adjudication
1145,Single,0,0,TRUE,No Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,4,4,4,4,4,3,3,4,4,4,3,4,B,B,A,B,A,B,A,A,A,B,25,Female,White,Portugal,Portugal,Portugal,Yes,Unemployed (and job seeking),3,"[""frustration""]",5,4,3,4,4,4,4,4,4,5,5,3,4,4,4,3,Major Conflict,Weaker,Adjudication
1146,Single,0,0,FALSE,Some Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,4,5,2,4,4,4,4,5,4,2,4,4,A,B,A,B,B,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Unemployed (and job seeking),2,"[""sadness"",""frustration"",""anger"",""stress""]",4,4,5,4,5,2,4,5,2,3,4,4,5,4,4,4,Common Dispute,Weaker,Public Complaint
1147,Single,0,0,FALSE,Some Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,4,5,2,4,4,4,4,5,4,2,4,4,A,B,A,B,B,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Unemployed (and job seeking),15,"[""anger"",""fear"",""confusion"",""curiosity"",""stress""]",5,5,4,2,5,4,5,3,2,4,4,2,3,4,4,3,Common Dispute,Weaker,Negotiation
1148,Single,0,0,FALSE,Some Debts,Below Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,4,5,2,4,4,4,4,5,4,2,4,4,A,B,A,B,B,B,A,B,A,B,21,Male,White,Hungary,Hungary,Hungary,Yes,Unemployed (and job seeking),13,"[""anger"",""sadness"",""frustration"",""fear"",""stress"",""confusion"",""hate""]",5,5,4,4,5,3,4,5,4,4,2,4,4,4,4,5,Major Conflict,Weaker,Arbitration
1149,Married,1,1,FALSE,A lot,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,4,2,2,5,3,3,4,2,3,4,4,2,4,A,B,B,B,B,B,B,B,A,A,36,Male,White,United Kingdom,United Kingdom,United Kingdom,No,DATA_EXPIRED,14,"[""fear"",""frustration"",""sadness"",""anger""]",5,5,5,5,5,3,5,5,5,5,5,4,4,4,4,4,Serious Dispute,Stronger,Arbitration
1150,Married,1,1,FALSE,A lot,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,4,2,2,5,3,3,4,2,3,4,4,2,4,A,B,B,B,B,B,B,B,A,A,36,Male,White,United Kingdom,United Kingdom,United Kingdom,No,DATA_EXPIRED,3,"[""frustration""]",4,5,5,4,4,4,5,5,5,4,4,5,5,5,5,5,Serious Dispute,Stronger,Mediation
1151,Married,1,1,FALSE,A lot,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,4,2,2,5,3,3,4,2,3,4,4,2,4,A,B,B,B,B,B,B,B,A,A,36,Male,White,United Kingdom,United Kingdom,United Kingdom,No,DATA_EXPIRED,13,"[""anger"",""sadness"",""frustration"",""fear"",""confusion"",""hate"",""stress""]",5,3,5,5,5,3,5,5,5,4,5,4,4,5,5,5,Major Conflict,Weaker,Adjudication
1152,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,3,4,2,4,5,5,1,3,5,5,2,5,A,B,B,B,A,B,A,B,A,A,27,Female,White,United States,Germany,United States,No,Part-Time,26,"[""frustration"",""anger"",""stress""]",5,2,4,2,5,3,4,4,2,4,4,2,4,1,3,3,Serious Dispute,Stronger,Adjudication
1153,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,3,4,2,4,5,5,1,3,5,5,2,5,A,B,B,B,A,B,A,B,A,A,27,Female,White,United States,Germany,United States,No,Part-Time,3,"[""anger"",""confusion"",""stress"",""frustration""]",5,5,5,3,1,1,1,5,3,4,5,2,4,2,4,5,Major Conflict,Weaker,Public Complaint
1154,Single,0,0,FALSE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,4,3,4,2,4,5,5,1,3,5,5,2,5,A,B,B,B,A,B,A,B,A,A,27,Female,White,United States,Germany,United States,No,Part-Time,21,"[""sadness"",""hate"",""anger"",""stress""]",2,1,3,3,4,5,5,4,4,3,4,3,4,4,5,5,Common Dispute,Weaker,Let go
1155,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,3,4,2,3,4,3,1,5,4,5,1,4,A,B,B,B,A,B,B,B,A,B,23,Female,White,Netherlands,Netherlands,Netherlands,Yes,DATA_EXPIRED,14,"[""frustration"",""confusion""]",3,4,1,5,2,1,1,3,1,2,4,5,4,1,3,2,Common Dispute,Weaker,Arbitration
1156,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,3,4,2,3,4,3,1,5,4,5,1,4,A,B,B,B,A,B,B,B,A,B,23,Female,White,Netherlands,Netherlands,Netherlands,Yes,DATA_EXPIRED,20,"[""anger"",""frustration""]",5,2,4,4,2,4,5,4,1,4,4,4,5,1,4,4,Major Conflict,Stronger,Adjudication
1157,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,5,3,3,4,2,3,4,3,1,5,4,5,1,4,A,B,B,B,A,B,B,B,A,B,23,Female,White,Netherlands,Netherlands,Netherlands,Yes,DATA_EXPIRED,8,"[""frustration"",""confusion""]",1,2,1,4,1,1,4,2,2,1,5,4,4,1,4,4,Common Dispute,Weaker,Negotiation
1158,Single,0,0,TRUE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,4,2,5,5,5,2,4,4,5,4,3,B,B,B,B,A,B,B,A,A,B,26,Male,White,Brazil,Italy,Italy,Yes,Part-Time,2,"[""anger"",""frustration"",""stress""]",4,1,3,4,5,1,3,4,2,1,2,3,3,2,2,4,Serious Dispute,Weaker,Adjudication
1159,Single,0,0,TRUE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,4,2,5,5,5,2,4,4,5,4,3,B,B,B,B,A,B,B,A,A,B,26,Male,White,Brazil,Italy,Italy,Yes,Part-Time,12,"[""anger"",""frustration"",""confusion"",""fear""]",4,1,4,4,5,2,1,4,2,3,3,3,4,3,3,3,Serious Dispute,Weaker,Adjudication
1160,Single,0,0,TRUE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,3,4,4,2,5,5,5,2,4,4,5,4,3,B,B,B,B,A,B,B,A,A,B,26,Male,White,Brazil,Italy,Italy,Yes,Part-Time,7,"[""frustration"",""anger"",""confusion""]",5,2,5,4,5,4,4,5,4,1,4,3,5,4,4,5,Common Dispute,Weaker,Negotiation
1161,Single,0,0,FALSE,No Debts,Above Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,2,4,4,4,5,4,1,5,5,4,4,5,A,B,B,B,A,B,B,A,A,B,23,Female,White,France,France,France,Yes,Other,4,"[""anger"",""frustration"",""stress"",""confusion""]",3,3,1,4,5,4,3,1,3,5,5,3,3,3,4,1,Serious Dispute,Stronger,Negotiation
1162,Single,0,0,FALSE,No Debts,Above Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,2,4,4,4,5,4,1,5,5,4,4,5,A,B,B,B,A,B,B,A,A,B,23,Female,White,France,France,France,Yes,Other,8,"[""anger"",""frustration"",""stress"",""fear"",""confusion""]",1,1,1,5,5,3,4,1,1,2,2,5,5,3,4,1,Major Conflict,Weaker,Adjudication
1163,Single,0,0,FALSE,No Debts,Above Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,2,4,4,4,5,4,1,5,5,4,4,5,A,B,B,B,A,B,B,A,A,B,23,Female,White,France,France,France,Yes,Other,17,"[""anger"",""hate"",""frustration"",""stress"",""confusion""]",5,1,1,1,5,4,4,1,1,4,4,1,3,1,1,1,Misunderstanding,Stronger,Negotiation
1164,Married,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,4,TRUE,4,FALSE,0,4,3,2,5,4,4,4,4,5,3,4,4,4,3,4,A,B,A,B,A,B,B,B,A,A,27,Male,White,Italy,Italy,Italy,Yes,Other,28,"[""sadness""]",4,2,4,4,2,4,4,4,4,4,5,2,4,2,4,4,Serious Dispute,Stronger,Adjudication
1165,Married,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,4,TRUE,4,FALSE,0,4,3,2,5,4,4,4,4,5,3,4,4,4,3,4,A,B,A,B,A,B,B,B,A,A,27,Male,White,Italy,Italy,Italy,Yes,Other,1,"[""anger""]",4,5,5,5,2,1,5,4,4,5,5,2,4,4,5,5,Serious Dispute,Stronger,Mediation
1166,Married,0,0,FALSE,No Debts,Below Average,Bachelor,Some Knowledge,TRUE,TRUE,4,TRUE,4,FALSE,0,4,3,2,5,4,4,4,4,5,3,4,4,4,3,4,A,B,A,B,A,B,B,B,A,A,27,Male,White,Italy,Italy,Italy,Yes,Other,16,"[""fear""]",2,2,5,2,4,1,5,5,1,5,5,4,4,1,4,5,Major Conflict,Stronger,Adjudication
1167,Single,0,0,FALSE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,2,4,5,4,3,5,4,4,1,3,4,2,3,4,A,B,B,B,A,B,A,B,A,B,27,Female,White,Portugal,Portugal,Portugal,No,Full-Time,22,"[""frustration"",""sadness"",""anger"",""hate"",""stress"",""confusion""]",4,5,4,1,4,5,4,4,1,4,3,2,2,4,5,4,Serious Dispute,Weaker,Negotiation
1168,Single,0,0,FALSE,No Debts,Below Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,2,4,5,4,3,5,4,4,1,3,4,2,3,4,A,B,B,B,A,B,A,B,A,B,27,Female,White,Portugal,Portugal,Portugal,No,Full-Time,13,"[""fear"",""sadness""]",4,4,5,2,3,4,1,5,1,3,5,3,4,1,1,5,Serious Dispute,Weaker,Mediation
