,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2214,2023,CR-V Hybrid Sport,New,35745,2.7,lunar silver metallic,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,0,5.0,3.0,4.0,4.0,5.0,5.0,VA,Dealer
2215,2022,Insight EX,Used,27795,4.7,crystal black pearl,crystal black,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,8794,4.7,4.7,4.8,5.0,5.0,4.5,MD,Dealer
2216,2023,Pilot Sport,New,42595,4.1,crystal black pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI DOHC,10,5.0,3.8,4.6,4.7,5.0,5.0,MD,Dealer
2217,2023,CR-V Hybrid Sport Touring,New,39845,5.0,black,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,2,5.0,3.0,4.0,4.0,5.0,5.0,VA,Dealer
2218,2018,Accord Sport,Used,21408,4.8,white,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,43685,4.8,4.8,4.7,4.7,4.8,4.8,NY,Dealer
2219,2022,Odyssey EX-L,Honda Certified,40847,4.8,platinum white pearl,black,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,3345,4.3,4.4,4.3,4.1,4.3,4.3,PA,Dealer
2220,2009,Civic LX,Used,8499,5.0,blue,gray,FWD,25–36,Gasoline,5-speed automatic,1.8L I4 16V MPFI SOHC,136660,4.2,4.4,4.3,4.5,4.4,4.7,NJ,Dealer
2221,2022,Ridgeline Black Edition,New,47260,5.0,sonic gray pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,8449,5.0,4.9,4.9,4.3,4.7,5.0,NY,Dealer
2222,2019,CR-V EX-L,Used,23500,4.8,maroon,gray,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,29287,4.8,4.8,4.7,4.7,4.8,4.8,NJ,Dealer
2223,2022,CR-V EX,Honda Certified,30335,3.9,white,black,AWD,27–32,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2258,4.9,4.8,4.7,4.8,4.7,4.9,NY,Dealer
2224,2016,CR-V SE,Used,13718,4.2,crystal black pearl,black,AWD,25–31,Gasoline,cvt,2.4L I4 16V GDI DOHC,122431,4.6,4.5,4.6,4.6,4.7,4.7,NY,Dealer
2225,2018,Pilot EX,Used,23565,4.2,modern steel metallic,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,94381,4.7,4.6,4.7,4.5,4.6,4.7,NY,Dealer
2226,2023,CR-V EX,New,37405,4.6,meteorite gray metallic,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,11,5.0,5.0,5.0,4.0,4.0,5.0,MA,Dealer
2227,2020,Passport Touring,Honda Certified,32558,5.0,white,black,FWD,20–25,Gasoline,automatic,V6 Cylinder Engine,39409,4.9,4.8,4.8,4.6,4.8,4.8,CA,Dealer
2228,2022,Pilot EX-L,New,42000,5.0,platinum white pearl,beige,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
2229,2020,CR-V EX-L,Used,29991,4.2,gray,gray,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,34579,4.9,4.8,4.8,4.8,4.9,4.9,CA,Dealer
2230,2023,CR-V Hybrid Sport Touring,New,40850,5.0,urban gray pearl,black,AWD,34–40,Hybrid,variable,Gas/Electric I-4 2.0 L/122,0,5.0,3.0,4.0,4.0,5.0,5.0,CA,Dealer
2231,2023,Ridgeline RTL,New,40470,4.8,pacific pewter metallic,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,4,5.0,4.8,4.8,4.2,5.0,5.0,CA,Dealer
2232,2021,Passport Sport,Used,32249,4.4,silver,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,30572,4.9,4.7,4.8,4.6,4.8,4.8,CA,Dealer
2233,2021,Passport EX-L,Used,30658,4.4,black,black,FWD,20–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,18839,4.9,4.7,4.8,4.6,4.8,4.8,CA,Dealer
2234,2014,CR-V EX,Used,16999,4.5,silver,crystal black,FWD,23–31,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,96479,4.5,4.5,4.5,4.5,4.6,4.7,CA,Dealer
2235,2022,Accord Sport 1.5T,New,28982,4.7,lunar silver metallic,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,8,5.0,5.0,5.0,5.0,5.0,5.0,NV,Dealer
2236,2021,Passport EX-L,Used,33915,4.6,platinum white pearl,crystal black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,16076,4.9,4.7,4.8,4.6,4.8,4.8,CA,Dealer
2237,2020,Accord LX 1.5T,Used,21595,4.4,white,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,54874,4.8,4.8,4.8,4.8,4.9,4.9,UT,Dealer
2238,2023,Ridgeline RTL,New,43580,4.8,platinum,beige,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10,5.0,4.8,4.8,4.2,5.0,5.0,NM,Dealer
2239,2023,Passport EX-L,New,42445,3.5,silver,gray,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,9,4.7,4.8,4.2,4.2,4.3,4.6,WA,Dealer
2240,2023,Passport Elite,New,47855,3.5,silver,gray,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,4.6,5.0,4.8,4.4,4.6,4.5,WA,Dealer
2241,2017,HR-V LX,Used,18995,4.8,gray,crystal black,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,97123,4.6,4.4,4.4,4.5,4.7,4.7,WA,Dealer
2242,2019,Civic LX,Used,23270,5.0,gray,gray,FWD,30–38,Gasoline,cvt,2.0L I4 16V MPFI DOHC,47080,4.8,4.8,4.9,4.8,4.9,4.9,WA,Dealer
2243,2019,Civic EX,Used,24995,5.0,aegean blue metallic,black,FWD,31–40,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,31263,4.8,4.8,4.9,4.8,4.9,4.9,WA,Dealer
2244,2022,Accord Sport 2.0T,New,34755,4.5,lunar silver metallic,crystal black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
2245,2022,Accord Sport SE,Used,36988,5.0,blue,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,6654,5.0,5.0,5.0,5.0,5.0,5.0,KS,Dealer
2246,2022,Pilot TrailSport,New,46104,5.0,crystal black pearl,black,AWD,19–25,Gasoline,9-speed automatic,V6 Cylinder Engine,8,5.0,5.0,5.0,5.0,5.0,5.0,OK,Dealer
2247,2018,Civic EX,Used,19644,5.0,black,gray,FWD,31–40,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,74758,4.7,4.7,4.8,4.8,4.9,4.8,TX,Dealer
2248,2012,Odyssey EX,Used,15825,4.6,gray,crystal black,FWD,18–27,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,56555,4.7,4.6,4.6,4.4,4.5,4.7,KS,Dealer
2249,2016,Civic EX,Used,18000,4.6,black,black / ivory,FWD,31–41,Gasoline,cvt,2.0L I4 16V MPFI DOHC,72927,4.6,4.6,4.6,4.6,4.8,4.6,TX,Dealer
2250,2019,Pilot Touring 7-Passenger,Used,34416,4.6,modern steel metallic,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,40742,4.8,4.7,4.7,4.6,4.7,4.8,MO,Dealer
2251,2022,Passport EX-L,Honda Certified,39850,4.9,obsidian blue pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,10305,5.0,5.0,4.9,5.0,4.9,5.0,MO,Dealer
2252,2023,Civic EX,New,31472,4.8,lunar silver metallic,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,4.4,3.3,4.7,4.5,4.5,4.8,AR,Dealer
2253,2023,HR-V LX,New,25290,4.9,platinum white pearl,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,28,4.0,5.0,4.0,5.0,5.0,5.0,TX,Dealer
2254,2020,CR-V EX-L,Used,28495,4.5,lunar silver,crystal black,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,34331,4.9,4.8,4.8,4.8,4.9,4.9,TX,Dealer
2255,2020,CR-V EX,Used,26495,4.5,white,crystal black,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,31925,4.9,4.8,4.8,4.8,4.9,4.9,TX,Dealer
2256,2022,Accord Sport 1.5T,New,29252,4.3,still night pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,AR,Dealer
2257,2017,Ridgeline RTL,Used,27950,5.0,obsidian blue pearl,crystal black,AWD,18–25,Gasoline,6-speed automatic,V6 Cylinder Engine,71778,4.8,4.7,4.7,4.4,4.7,4.7,MO,Dealer
2258,2020,Accord EX-L,Used,27495,4.7,radiant red metallic,ivory,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,25654,4.8,4.8,4.8,4.8,4.9,4.9,MN,Dealer
2259,2021,Civic EX-L,Honda Certified,25999,5.0,lunar silver metallic,black,FWD,32–42,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,30697,4.6,4.7,4.7,4.6,4.8,4.6,MN,Dealer
2260,2019,Civic Sport,Honda Certified,21750,4.3,gray,crystal black,FWD,30–36,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,39680,4.8,4.8,4.9,4.8,4.9,4.9,MN,Dealer
2261,2022,Pilot Sport,Used,35899,5.0,white,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3811,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer
2262,2011,Accord EX,Used,10981,4.8,black,black,FWD,22–33,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,125902,4.4,4.5,4.4,4.6,4.5,4.8,IL,Dealer
2263,2023,HR-V EX-L,New,29145,5.0,modern steel metallic,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,18,4.0,5.0,4.0,5.0,5.0,5.0,MS,Dealer
2264,2022,Pilot Special Edition,Used,38990,5.0,crystal black pearl,crystal black,AWD,19–26,Gasoline,9-speed automatic,V6 Cylinder Engine,5076,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2265,2007,Civic EX,Used,7999,4.4,silver,gray,FWD,30–40,Gasoline,automatic,1.8L SOHC MPFI 16-valve i-VTEC I4 engine,136021,4.1,4.3,4.3,4.5,4.5,4.6,IL,Dealer
2266,2023,Odyssey Elite,New,50915,4.5,crystal black pearl,black,FWD,19–28,Gasoline,automatic,Regular Unleaded V-6 3.5 L/212,0,5.0,5.0,4.0,4.0,4.0,5.0,IL,Dealer
2267,2014,Accord LX,Used,18998,4.7,blue,gray,FWD,27–36,Gasoline,cvt,2.4L I4 16V GDI DOHC,57625,4.6,4.6,4.6,4.6,4.7,4.8,IL,Dealer
2268,2022,Accord Hybrid Sport,New,32560,4.8,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,4,4.9,5.0,5.0,4.9,4.9,5.0,IL,Dealer
2269,2016,Pilot EX,Used,14950,4.6,maroon,black,FWD,19–27,Gasoline,automatic,V6 Cylinder Engine,147498,4.7,4.6,4.5,4.4,4.6,4.6,IN,Dealer
2270,2022,Accord Sport 1.5T,New,30075,4.4,lunar silver metallic,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2271,2020,Civic Si Base,Used,26891,4.3,lunar silver metallic,black,FWD,26–36,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,37785,4.8,4.8,4.8,4.8,4.9,4.9,IN,Dealer
2272,2018,CR-V EX-L,Used,29300,4.7,lunar silver metallic,black,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,67158,4.8,4.7,4.7,4.6,4.7,4.7,IN,Dealer
2273,2022,Odyssey Elite,Used,47483,5.0,white,crystal black,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,13864,4.3,4.4,4.3,4.1,4.3,4.3,IN,Dealer
2274,2016,Odyssey EX-L,Used,20995,4.7,modern steel metallic gray,crystal black,FWD,19–28,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,95050,4.8,4.6,4.7,4.6,4.7,4.8,FL,Dealer
2275,2014,Ridgeline RTL,Used,15598,4.6,dark cherry pearl,black,4WD,15–21,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,146938,4.8,4.5,4.6,4.6,4.6,4.8,OH,Dealer
2276,2014,Ridgeline RTL,Used,26995,4.9,crystal black pearl,black,4WD,15–21,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,79839,4.8,4.5,4.6,4.6,4.6,4.8,OH,Dealer
2277,2023,CR-V EX-L,New,35400,5.0,platinum white pearl,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,9,5.0,5.0,5.0,4.0,4.0,5.0,GA,Dealer
2278,2023,Pilot EX-L 8-Passenger,New,43750,4.8,platinum white pearl,gray,FWD,19–27,Gasoline,automatic,Premium Unleaded V-6 3.5 L/212,0,5.0,4.7,5.0,4.6,5.0,4.7,GA,Dealer
2279,2020,Civic Si Base,Used,23097,4.9,basque red pearl ii,crystal black,FWD,26–36,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,68409,4.8,4.8,4.8,4.8,4.9,4.9,OH,Dealer
2280,2015,Civic LX,Used,13995,4.7,crystal black pearl,gray,FWD,30–39,Gasoline,cvt,1.8L I4 16V MPFI SOHC,91904,4.6,4.6,4.6,4.7,4.6,4.8,OH,Dealer
2281,2019,Odyssey EX-L,Honda Certified,32450,4.9,blue,gray,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,48782,4.8,4.6,4.5,4.3,4.7,4.5,OH,Dealer
2282,2023,CR-V EX-L,New,36900,4.5,mountain air metallic,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,12,5.0,5.0,5.0,4.0,4.0,5.0,GA,Dealer
2283,2016,Pilot Elite,Used,22997,4.6,silver,nh-883p/black,AWD,19–26,Gasoline,9-speed automatic,V6 Cylinder Engine,97645,4.7,4.6,4.5,4.4,4.6,4.6,GA,Dealer
2284,2021,Pilot Special Edition,Used,35835,5.0,lunar silver metallic,gray,FWD,20–27,Gasoline,9-speed automatic,V6 Cylinder Engine,15651,4.9,4.8,4.8,4.7,4.7,4.8,NC,Dealer
2285,2021,Passport Elite,Used,36542,4.9,modern steel metallic,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,17760,4.9,4.7,4.8,4.6,4.8,4.8,FL,Dealer
2286,2019,Odyssey EX-L,Used,31500,4.1,black,gray,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,53555,4.8,4.6,4.5,4.3,4.7,4.5,SC,Dealer
2287,2022,Odyssey EX-L,Used,39907,4.9,lunar silver metallic,mocha,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,8856,4.3,4.4,4.3,4.1,4.3,4.3,NY,Dealer
2288,2020,Civic LX,Used,21000,5.0,platinum white pearl,crystal black,FWD,30–38,Gasoline,cvt,2.0L I4 16V MPFI DOHC,51132,4.8,4.8,4.9,4.8,4.9,4.9,MD,Dealer
2289,2023,Passport TrailSport,New,45580,5.0,sonic gray pearl,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,4,4.6,4.6,5.0,4.8,5.0,4.8,MD,Dealer
2290,2020,Pilot LX,Used,29690,5.0,silver,gray,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,29620,4.6,4.5,4.2,4.1,4.5,4.1,FL,Dealer
2291,2022,Accord Sport 1.5T,Honda Certified,29314,4.7,sonic gray pearl,crystal black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5391,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
2292,2023,Accord EX,New,30705,4.8,gc,black,FWD,22–31,Gasoline,cvt,1.5L I4 16V DOHC,10,5.0,4.8,4.7,5.0,5.0,4.9,FL,Dealer
2293,2019,Civic Type R Touring,Used,36399,2.1,white,red / black,FWD,22–28,Gasoline,6-speed manual,2.0L I4 16V GDI DOHC Turbo,33285,4.6,4.7,5.0,4.8,4.8,4.8,FL,Dealer
2294,2022,CR-V Hybrid Touring,New,37975,4.7,platinum white pearl,black,AWD,35–40,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,10,4.6,4.9,4.5,4.6,4.8,4.7,FL,Dealer
2295,2019,Fit LX,Used,17999,5.0,aegean blue metallic,black,FWD,33–40,Gasoline,cvt,1.5L I4 16V GDI DOHC,40335,4.6,4.6,4.7,4.8,4.8,4.8,NY,Dealer
2296,2022,CR-V Special Edition,Used,31295,4.4,special,crystal black,AWD,27–32,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,14151,4.9,4.8,4.7,4.8,4.7,4.9,NJ,Dealer
2297,2023,Civic Si Base,New,30050,4.8,urban titanium metallic,red / black,FWD,22–31,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,10,4.7,4.6,4.3,4.7,4.3,5.0,CT,Dealer
2298,2016,Pilot LX,Used,15499,4.6,modern steel metallic,crystal black,AWD,18–26,Gasoline,6-speed automatic,V6 Cylinder Engine,166120,4.7,4.6,4.5,4.4,4.6,4.6,CT,Dealer
2299,2008,Ridgeline RTL,Used,10995,4.9,black,crystal black,4WD,15–20,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,130715,4.7,4.5,4.3,4.5,4.4,4.7,CT,Dealer
2300,2022,Passport Elite,Used,42276,5.0,blue,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3623,5.0,5.0,4.9,5.0,4.9,5.0,MA,Dealer
2301,2022,Pilot Special Edition,New,44205,5.0,lunar silver metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1,5.0,5.0,5.0,5.0,5.0,5.0,MA,Dealer
2302,2019,Passport Sport,Honda Certified,27987,4.9,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,25261,4.8,4.7,4.7,4.6,4.7,4.8,NH,Dealer
2303,2018,Clarity Plug-In Hybrid Touring,Used,26906,4.7,modern steel metallic,black,FWD,28–37,Hybrid,cvt,4 Cylinder Engine,44095,4.8,4.7,4.6,4.6,4.4,4.7,CA,Dealer
2304,2018,Clarity Plug-In Hybrid Touring,Used,23999,5.0,modern steel metallic,black,FWD,22–31,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,55217,4.8,4.7,4.6,4.6,4.4,4.7,IL,Dealer
2305,2022,Accord Sport 1.5T,New,28923,4.7,still night pearl,crystal black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,9,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
2306,2021,Accord Hybrid EX-L,Honda Certified,33571,4.5,platinum white pearl,black,FWD,48–48,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,14372,4.7,4.5,4.5,4.4,4.6,4.4,NV,Dealer
2307,1998,Accord EX,Used,4995,4.3,white,crystal black,FWD,24–31,Gasoline,5-speed manual,2.3L I4 16V MPFI SOHC,144454,4.3,4.1,4.2,4.6,4.1,4.5,OR,Dealer
2308,2022,Accord Sport 2.0T,Used,32440,4.4,platinum white pearl,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,6600,5.0,5.0,5.0,5.0,5.0,5.0,CO,Dealer
2309,2018,HR-V LX,Used,17998,4.9,silver,crystal black,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,76321,4.7,4.5,4.7,4.6,4.8,4.8,CO,Dealer
2310,2023,Ridgeline RTL-E,New,50019,4.5,platinum white pearl,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,21,5.0,4.8,4.8,4.2,5.0,5.0,CO,Dealer
2311,2022,Pilot Sport,New,37171,4.5,sonic gray pearl,crystal black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
2312,2022,Pilot Sport,New,41375,4.7,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer
2313,2023,Ridgeline RTL-E,New,49320,4.4,platinum white pearl,beige,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,OK,Dealer
2314,2019,Insight EX,Used,24995,4.7,gray,black,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,27122,4.6,4.8,4.5,4.7,4.8,4.8,TX,Dealer
2315,2023,CR-V EX-L,New,35400,5.0,platinum white pearl,gray,FWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,13,5.0,5.0,5.0,4.0,4.0,5.0,TX,Dealer
2316,2021,CR-V Hybrid EX,Used,31619,4.2,obsidian blue pearl,gray,AWD,35–40,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,39836,4.8,4.8,4.8,4.7,4.8,4.8,NE,Dealer
2317,2021,Pilot Elite,New,49840,4.8,lunar silver metallic,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3,4.9,4.8,4.8,4.7,4.7,4.8,MO,Dealer
2318,2013,CR-V EX-L,Used,18695,4.5,gray,gray,AWD,22–30,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,89690,4.5,4.5,4.5,4.5,4.5,4.6,MO,Dealer
2319,2023,Pilot TrailSport,New,56372,4.8,sky,black,AWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,31,4.7,5.0,4.8,4.8,4.3,4.8,AR,Dealer
2320,2023,HR-V Sport,New,27195,5.0,milano red,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,5,4.0,5.0,4.0,5.0,5.0,5.0,TX,Dealer
2321,2017,Fit EX,Used,14985,4.6,crystal black pearl,black,FWD,32–37,Gasoline,cvt,1.5L I4 16V GDI DOHC,61386,4.5,4.5,4.5,4.6,4.6,4.8,ND,Dealer
2322,2021,Ridgeline Sport,Used,37880,4.6,platinum white pearl,crystal black,AWD,18–24,Gasoline,6-speed automatic,V6 Cylinder Engine,13403,4.9,4.7,4.7,4.5,4.9,4.6,MO,Dealer
2323,2018,Ridgeline Black,Used,31994,4.5,crystal black pearl,crystal black,AWD,18–25,Gasoline,6-speed automatic,V6 Cylinder Engine,58532,4.9,4.8,4.8,4.6,4.8,4.9,AR,Dealer
2324,2018,Pilot Elite,Used,32499,4.2,silver,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,58134,4.7,4.6,4.7,4.5,4.6,4.7,MN,Dealer
2325,2022,HR-V EX-L,Used,26998,4.2,crystal black pearl,black,AWD,26–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,14120,3.8,3.2,3.6,3.6,4.2,4.2,MN,Dealer
2326,2023,CR-V EX-L,New,36900,5.0,still night,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,387,5.0,5.0,5.0,4.0,4.0,5.0,MN,Dealer
2327,2019,Odyssey,Honda Certified,36590,5.0,forest mist,beige,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,31099,4.8,4.6,4.5,4.3,4.7,4.5,MN,Dealer
2328,2022,Pilot Touring 8-Passenger,Used,38995,5.0,platinum white pearl,beige,AWD,19–26,Gasoline,automatic,V6 Cylinder Engine,39997,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer
2329,2022,HR-V EX-L,Used,28970,5.0,white,crystal black,AWD,26–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,14999,3.8,3.2,3.6,3.6,4.2,4.2,MO,Dealer
2330,2023,CR-V EX-L,New,37510,3.7,platinum white pearl,gray,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,5.0,5.0,5.0,4.0,4.0,5.0,IA,Dealer
2331,2023,Ridgeline RTL-E,New,44025,4.1,crystal black pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,LA,Dealer
2332,2022,Accord Sport 1.5T,New,29766,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2333,2022,Accord Sport 1.5T,New,29470,5.0,still night pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,12,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2334,2023,Civic Sport Touring,New,32500,4.5,platinum white pearl,black,FWD,30–37,Gasoline,variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,3,4.6,5.0,4.9,4.7,4.9,4.6,IL,Dealer
2335,2022,Accord Sport 1.5T,New,30470,4.8,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2336,2022,Accord Sport 1.5T,New,30075,4.4,crystal black pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,4,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2337,2022,Accord Sport 1.5T,New,30075,4.7,lunar silver metallic,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer
2338,2023,HR-V Sport,New,28645,4.5,milano red,black,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,3,4.0,5.0,4.0,5.0,5.0,5.0,IL,Dealer
2339,2023,HR-V Sport,New,28645,4.5,milano red,black,AWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,3,4.0,5.0,4.0,5.0,5.0,5.0,IL,Dealer
2340,2023,Pilot Elite,New,53375,3.2,black,brown,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI DOHC,15,4.9,4.6,4.5,4.5,5.0,4.8,AL,Dealer
2341,2023,Pilot TrailSport,New,51845,5.0,gray,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI DOHC,0,5.0,4.0,4.7,4.1,5.0,4.9,IN,Dealer
2342,2020,HR-V Sport,Used,20500,4.4,crystal black pearl,black,AWD,26–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,43371,4.7,4.8,4.7,4.8,4.8,4.7,OH,Dealer
