,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
413,2023,73,2,35823,4.7,4,11,1,23,1,2,14,2,4.9,4.8,4.9,4.8,4.7,4.9,19,0
414,2023,48,1,44331,5.0,37,4,2,50,1,13,35,0,5.0,5.0,5.0,5.0,5.0,5.0,22,0
415,2019,136,2,41476,4.8,86,12,1,11,1,1,41,111500,4.8,3.6,4.0,4.3,4.6,4.7,14,0
416,2022,82,2,40974,5.0,30,11,2,37,1,9,60,11,4.8,4.7,4.1,4.6,4.5,4.9,33,0
417,2023,137,1,33771,5.0,103,19,1,38,1,14,52,901,5.0,4.4,4.3,4.7,5.0,4.9,5,0
418,2023,111,2,42292,4.7,92,6,1,11,1,6,29,153,5.0,4.8,4.5,3.9,4.6,4.9,33,0
419,2022,22,2,35818,5.0,66,13,2,41,1,11,60,61,4.9,4.5,4.2,4.4,4.9,4.9,28,0
420,2020,0,1,19335,4.9,127,22,2,66,1,13,37,18586,4.5,4.8,4.9,4.7,5.0,4.9,18,0
421,2023,112,1,34828,5.0,110,6,1,61,2,14,53,20351,5.0,4.9,3.9,3.7,4.9,5.0,8,0
422,2021,27,1,35648,5.0,118,4,2,30,1,4,39,21,5.0,5.0,5.0,4.8,4.5,5.0,13,0
423,2016,68,0,22824,5.0,103,8,1,17,1,8,59,46171,4.6,4.9,4.9,4.8,4.6,4.7,4,0
424,2022,73,1,28751,5.0,79,15,2,39,1,7,60,1804,4.7,4.9,5.0,4.8,5.0,4.9,42,0
425,2015,73,2,34780,4.8,107,7,2,39,2,13,43,143753,4.9,4.7,4.6,4.7,4.9,4.8,42,0
426,2023,60,1,35274,4.7,26,16,2,58,1,14,44,4,4.8,4.2,4.0,4.8,5.0,4.9,42,0
427,2023,42,1,46683,4.8,44,6,1,48,2,12,20,0,5.0,5.0,4.8,4.5,4.7,5.0,32,0
428,2023,96,1,45524,4.9,130,17,1,29,1,14,61,0,5.0,5.0,4.9,4.7,5.0,5.0,19,0
429,2022,120,1,27765,4.8,2,25,2,25,1,13,61,8756,4.8,4.8,4.7,4.7,4.9,4.9,16,0
430,2023,66,1,35261,5.0,89,11,1,100,1,15,23,4461,5.0,5.0,5.0,4.7,5.0,5.0,8,0
431,2020,34,1,27326,4.7,144,27,2,27,1,2,55,46952,4.9,4.7,4.9,4.5,4.9,4.8,13,0
432,2021,137,2,28684,4.9,40,2,1,21,1,10,41,13347,4.9,5.0,4.9,5.0,4.9,5.0,33,0
433,2022,108,2,37387,5.0,127,3,1,16,1,4,56,7917,4.7,5.0,5.0,4.8,5.0,4.8,1,0
434,2022,29,2,41719,4.7,60,15,1,40,1,5,47,76204,5.0,4.8,4.7,4.5,4.7,4.9,33,0
435,2017,0,2,15282,4.1,2,23,2,115,1,6,25,58335,3.9,4.4,3.9,4.5,4.4,4.5,33,0
436,2023,123,1,42844,4.9,130,6,1,39,1,13,54,28,4.6,4.6,3.9,4.6,4.9,4.9,21,0
437,2023,35,1,33482,4.9,140,7,2,28,1,6,54,564,4.9,4.8,4.6,3.9,4.6,5.0,13,0
438,2023,22,1,33728,4.3,19,35,2,74,1,9,1,1,5.0,5.0,5.0,4.9,5.0,5.0,13,0
439,2023,119,1,43233,4.8,64,18,1,20,1,1,48,48,4.9,4.9,5.0,4.4,4.7,5.0,3,0
440,2023,133,1,54220,4.5,76,2,1,20,1,5,51,0,5.0,4.9,4.9,5.0,5.0,5.0,8,0
441,2023,0,1,25264,4.4,89,15,2,63,1,14,1,1065,4.9,5.0,4.2,3.6,4.0,4.9,18,0
442,2021,126,1,28017,5.0,101,13,1,27,1,4,45,28,4.9,5.0,4.7,5.0,5.0,5.0,37,0
443,2023,87,0,33565,4.5,12,4,1,41,1,15,28,71275,4.3,4.6,3.8,3.8,4.4,4.9,8,0
444,2023,2,1,44774,4.9,106,5,1,70,2,15,13,0,5.0,5.0,5.0,4.0,4.3,5.0,4,0
445,2023,110,2,29550,5.0,129,4,2,47,1,15,55,4902,4.3,4.1,3.8,4.3,4.5,4.5,6,0
446,2023,122,1,35321,5.0,139,1,1,46,1,12,56,198,5.0,5.0,4.8,3.8,4.5,5.0,13,0
447,2019,34,1,22350,4.9,41,7,2,45,1,9,36,70344,4.9,5.0,4.8,4.4,4.8,4.9,13,0
448,2022,97,1,26199,4.7,16,14,1,7,1,3,50,5360,4.8,5.0,4.9,4.8,4.4,4.9,30,0
449,2022,95,2,42993,4.8,67,1,2,12,1,8,44,5,5.0,4.9,5.0,4.4,4.8,5.0,16,0
450,2016,85,1,27337,4.6,94,37,2,37,1,7,22,40718,4.8,5.0,5.0,5.0,5.0,4.9,18,0
451,2020,56,2,33820,5.0,124,10,2,21,1,14,42,20108,4.9,5.0,5.0,4.7,4.2,4.9,37,0
452,2020,89,2,14927,4.8,112,16,2,38,1,9,27,89140,4.2,4.2,4.3,3.8,4.7,4.8,13,0
453,2023,60,1,42319,4.8,95,13,2,81,1,10,53,105,4.9,4.8,4.2,4.1,4.8,5.0,4,0
454,2020,7,0,13878,4.5,19,3,1,67,1,6,8,118693,4.8,5.0,4.9,4.8,4.8,4.9,9,0
455,2018,28,1,30560,4.5,11,13,2,18,1,6,51,53666,5.0,5.0,5.0,4.9,4.9,4.9,4,0
456,2023,78,2,35307,4.6,18,1,1,29,1,5,23,18970,4.9,4.8,3.9,4.3,4.8,4.9,22,0
457,2023,22,1,34064,4.3,45,13,2,50,1,4,48,70,5.0,4.8,4.6,4.0,4.6,4.9,5,0
458,2018,117,1,16510,4.9,128,12,2,17,1,12,60,49302,4.7,4.8,4.9,5.0,5.0,4.8,39,0
459,2023,123,1,49586,4.8,136,11,1,31,1,14,46,68,5.0,5.0,5.0,5.0,5.0,5.0,30,0
460,2022,62,1,40473,4.7,135,7,1,24,1,10,45,202,5.0,5.0,5.0,4.9,5.0,5.0,14,0
461,2021,135,1,33165,4.9,143,19,1,22,1,4,43,55655,5.0,5.0,5.0,5.0,4.7,5.0,35,0
462,2019,97,2,24573,4.4,136,12,2,18,1,7,41,201298,4.7,4.8,5.0,4.1,3.9,4.9,26,0
463,2023,121,1,35973,5.0,70,19,1,59,1,15,32,2925,5.0,4.5,4.9,4.3,5.0,5.0,6,0
464,2019,8,2,29296,5.0,14,7,2,73,1,10,60,19729,4.8,4.6,4.2,5.0,5.0,4.8,30,0
465,2022,129,1,39325,4.0,101,7,2,18,1,10,47,495,4.9,5.0,4.4,4.9,4.5,5.0,23,0
466,2023,6,2,48061,4.3,111,29,2,45,1,7,40,1344,5.0,5.0,4.9,4.9,4.9,5.0,13,0
467,2022,131,2,33715,5.0,99,15,2,40,1,5,51,203665,4.8,5.0,4.8,4.7,4.2,4.9,28,0
468,2022,130,1,33524,5.0,121,2,1,44,1,8,10,8380,4.7,5.0,4.9,4.5,4.6,4.8,11,0
469,2023,87,2,35882,4.6,31,5,1,32,1,5,31,19576,4.9,3.9,4.0,3.7,4.3,4.9,22,0
470,2022,69,2,29845,4.5,34,2,1,24,1,1,46,17397,4.9,4.2,4.2,4.1,4.8,4.9,26,0
471,2020,109,2,33724,4.7,135,6,1,27,1,3,53,21378,4.8,4.9,4.7,4.8,4.7,4.9,15,0
472,2022,59,1,26097,4.8,109,7,1,40,2,15,47,552,5.0,3.9,5.0,4.2,5.0,4.8,46,0
473,2023,73,2,46528,5.0,23,9,2,38,1,11,29,2221,5.0,5.0,4.4,4.1,4.6,5.0,42,0
474,2022,11,2,24894,5.0,111,17,2,51,2,14,50,149255,4.5,3.0,3.7,3.5,4.3,4.5,39,0
475,2023,135,2,40839,5.0,11,3,2,8,1,5,61,829,4.9,4.9,4.1,4.8,5.0,4.9,4,0
476,2023,57,1,41214,5.0,91,15,2,57,1,11,28,4816,4.9,4.8,4.3,4.0,4.9,5.0,31,0
477,2021,55,2,27217,4.7,117,21,2,55,1,3,41,9148,4.6,4.9,4.0,4.5,4.2,4.9,34,0
478,2023,30,1,35217,4.1,140,14,2,55,1,8,37,3,4.9,5.0,5.0,4.8,4.9,5.0,47,0
479,2023,138,2,38848,4.8,107,19,2,21,1,13,61,1143,4.9,5.0,4.9,4.6,4.5,5.0,33,0
480,2020,68,2,26940,4.5,77,7,2,72,1,15,10,1769,4.5,4.8,4.7,4.4,4.6,4.9,8,0
481,2022,134,2,33999,4.3,40,17,1,9,1,5,58,37377,4.9,3.9,3.9,4.0,4.4,4.9,8,0
482,2021,0,2,23293,5.0,131,9,1,79,1,10,6,71625,4.9,4.8,4.8,4.9,4.7,4.8,29,0
483,2021,0,2,4472,5.0,78,22,0,65,1,9,1,20687,4.8,3.9,4.1,4.5,4.3,4.8,23,0
484,2021,4,2,23830,4.1,66,5,1,33,1,12,51,4022,5.0,4.9,4.9,4.6,4.9,4.9,22,0
485,2023,117,2,44012,3.9,44,3,1,12,1,4,27,4211,4.9,5.0,5.0,4.5,4.6,5.0,36,0
486,2023,132,1,23802,4.7,118,5,2,15,1,2,61,578,4.8,5.0,4.5,4.7,4.4,4.9,13,0
487,2022,1,2,14880,4.8,65,10,2,109,1,15,11,1669,4.7,4.8,4.6,4.7,5.0,5.0,42,0
488,2023,103,2,39934,5.0,77,19,1,34,1,1,61,115535,5.0,4.7,4.7,4.3,4.8,4.9,22,0
489,2022,132,1,44866,4.9,110,8,1,17,2,9,40,36582,5.0,5.0,5.0,4.6,4.7,5.0,11,0
490,2021,120,2,25643,4.9,102,19,1,25,1,3,58,62623,4.6,4.3,3.8,4.6,4.8,4.8,9,0
491,2023,137,1,45303,4.9,72,5,2,36,1,12,22,4,5.0,5.0,4.9,4.9,5.0,5.0,13,0
492,2022,29,1,33134,4.9,140,19,2,49,1,5,51,17416,4.8,5.0,4.4,4.7,4.7,5.0,44,0
493,2022,7,2,35947,4.9,11,43,1,33,1,7,23,165614,4.5,4.8,4.4,4.4,4.0,4.7,17,0
494,2022,4,1,32445,4.8,127,28,2,92,1,5,5,17887,4.7,4.7,4.9,4.3,4.4,5.0,34,0
495,2019,83,2,44183,4.9,93,19,1,11,1,8,61,721,4.9,5.0,5.0,5.0,5.0,4.9,41,0
496,2022,21,2,28049,5.0,31,7,2,57,1,4,61,3639,4.9,4.2,4.1,4.4,5.0,4.9,4,0
497,2023,97,1,47520,4.7,134,1,2,34,1,3,60,17727,5.0,5.0,4.9,4.9,4.9,5.0,13,0
498,2021,60,1,30733,5.0,79,11,1,56,1,13,32,33346,4.7,4.8,4.9,4.4,4.3,4.8,31,0
499,2022,3,1,23176,5.0,136,1,2,54,1,11,53,29,4.8,3.9,3.9,4.4,4.9,4.9,22,0
500,2022,16,1,15132,4.9,120,18,2,83,2,15,60,8245,4.7,5.0,4.4,4.7,4.9,5.0,34,0
501,2022,128,1,36701,4.9,108,4,1,19,1,8,26,355,4.9,4.5,4.2,4.5,4.9,4.9,42,0
502,2022,11,0,11107,4.9,40,23,1,61,1,14,16,10640,4.4,4.4,4.2,3.9,4.0,4.8,2,0
503,2022,45,2,28298,4.9,70,30,2,64,2,14,32,6,4.7,4.7,3.9,3.8,4.3,4.8,13,0
504,2023,18,2,28754,4.5,86,1,2,48,1,13,55,89,4.5,4.9,4.0,3.7,4.3,4.9,23,0
505,2021,130,0,31309,4.8,13,5,1,31,1,6,57,105288,4.4,4.3,4.1,4.7,4.8,4.7,2,0
506,2023,102,1,46351,5.0,34,10,2,67,1,11,35,0,5.0,5.0,4.9,5.0,5.0,5.0,15,0
507,2022,136,1,35750,4.4,99,13,2,26,1,7,20,107,4.9,5.0,4.7,4.8,4.9,5.0,22,0
508,2021,34,1,39772,4.8,115,20,1,46,1,10,38,8323,5.0,4.6,4.5,4.6,4.9,5.0,22,0
509,2022,3,1,35376,4.5,71,22,2,70,1,11,18,38189,4.9,4.8,4.9,4.6,4.8,4.9,48,0
510,2023,61,1,36497,4.9,138,12,1,37,1,14,57,0,4.9,4.7,3.9,3.7,4.9,5.0,48,0
511,2023,19,1,42644,4.7,55,0,1,115,1,15,8,109,5.0,4.6,4.7,4.2,5.0,5.0,30,0
512,2023,124,1,41747,4.8,136,7,2,27,1,14,26,2558,5.0,5.0,4.9,4.9,5.0,5.0,22,0
513,2023,55,2,35087,5.0,106,30,2,18,1,8,6,6584,5.0,4.9,5.0,4.7,4.8,5.0,2,0
514,2022,134,2,33042,4.7,24,16,1,23,1,14,60,4458,4.2,3.6,3.7,4.2,5.0,4.8,44,0
515,2022,116,1,39526,4.9,33,11,2,30,2,13,37,20,5.0,4.9,4.5,4.9,5.0,5.0,35,0
516,2020,26,2,16301,4.8,14,29,2,64,1,10,58,6530,4.6,4.9,4.9,5.0,5.0,5.0,2,0
517,2023,84,1,43545,4.9,54,4,1,88,1,15,14,0,5.0,5.0,4.8,4.9,5.0,5.0,12,0
518,2022,138,1,38925,5.0,46,19,1,4,1,13,61,4861,5.0,5.0,5.0,4.9,5.0,5.0,10,0
519,2021,62,2,26633,4.9,76,6,1,59,1,10,21,3,4.7,5.0,4.7,4.9,4.8,5.0,4,0
520,2023,97,1,43500,4.9,86,11,1,18,1,13,33,0,5.0,5.0,5.0,5.0,5.0,5.0,21,0
521,2023,132,2,42453,4.2,92,12,1,39,1,1,11,39483,4.9,5.0,4.7,4.6,4.1,4.9,36,0
522,2023,93,2,37563,4.4,13,5,2,59,2,13,49,1981,5.0,4.8,4.3,3.8,4.9,5.0,4,0
523,2022,132,1,26130,4.6,46,19,1,27,1,5,42,173,5.0,4.8,4.2,4.2,4.6,5.0,2,0
524,2023,77,1,37410,4.9,93,3,2,31,1,6,60,478,5.0,5.0,4.8,4.5,4.8,5.0,21,0
525,2015,4,2,3707,5.0,50,12,1,21,1,3,18,147003,4.5,4.4,4.3,4.7,4.1,4.5,8,0
526,2016,18,2,10691,4.6,129,16,2,21,1,3,43,168450,4.5,3.2,4.0,4.1,4.8,4.6,11,0
527,2023,92,2,37780,4.4,112,14,1,34,1,7,52,0,5.0,4.4,4.6,4.4,4.8,4.9,9,0
528,2022,138,1,52069,4.2,87,5,1,12,1,5,29,0,4.9,5.0,5.0,4.9,5.0,4.9,4,0
529,2023,48,1,41229,4.7,56,12,1,42,1,13,23,0,5.0,5.0,4.8,4.8,5.0,5.0,4,0
530,2023,132,1,43860,4.4,106,3,1,35,1,7,23,285,5.0,5.0,5.0,5.0,5.0,5.0,22,0
531,2022,50,2,27285,5.0,113,26,1,43,1,15,43,3838,4.9,4.9,4.8,5.0,5.0,5.0,6,0
532,2022,0,1,29050,4.9,53,23,1,78,1,8,16,3,5.0,5.0,5.0,4.5,4.5,5.0,30,0
533,2023,98,1,31266,3.9,34,14,1,23,1,9,31,4424,4.8,4.8,4.4,4.2,3.9,4.8,35,0
534,2020,119,2,33787,4.8,39,20,1,13,1,6,61,8153,5.0,4.9,4.9,4.9,5.0,5.0,22,0
535,2022,133,0,39077,4.2,43,4,1,26,1,11,60,42174,4.2,4.5,3.8,4.3,4.2,4.7,13,0
536,2022,138,2,32385,4.7,41,13,2,46,1,1,33,28749,4.7,4.8,4.7,4.9,4.9,4.7,42,0
537,2022,127,1,40345,4.9,62,15,1,14,1,9,61,510,5.0,4.8,5.0,4.6,4.9,5.0,3,0
538,2020,125,2,26084,4.9,20,18,2,16,1,9,58,30437,4.7,3.6,3.8,4.4,4.8,4.6,13,0
539,2022,40,2,27991,4.9,28,10,2,61,1,14,33,76596,4.9,3.6,4.5,4.3,5.0,4.9,31,0
540,2023,138,1,45480,5.0,115,6,1,10,1,2,61,4,5.0,5.0,4.9,4.7,5.0,5.0,26,0
541,2023,113,1,32100,4.9,144,6,2,43,1,6,20,1661,4.8,5.0,4.6,5.0,4.9,4.9,13,0
542,2023,9,1,45631,5.0,67,2,2,40,1,15,57,0,5.0,5.0,4.3,4.4,5.0,5.0,11,0
543,2023,86,1,41909,5.0,70,21,1,63,1,14,43,8,4.9,4.7,5.0,4.5,5.0,5.0,14,0
544,2021,3,1,13201,4.4,125,6,2,59,1,15,6,20386,4.8,5.0,4.7,4.6,4.1,4.9,19,0
545,2022,102,2,29361,4.5,85,13,2,35,2,4,59,570,4.8,4.6,4.8,4.6,4.9,5.0,47,0
546,2021,108,2,25391,4.9,139,31,2,43,1,11,32,142882,4.3,3.5,3.8,4.0,4.4,4.7,18,0
547,2022,33,1,30439,5.0,43,5,2,43,1,8,58,1201,5.0,5.0,4.9,4.6,4.8,5.0,5,0
548,2023,49,1,42990,4.5,138,6,2,51,1,12,5,0,5.0,5.0,4.9,5.0,4.9,5.0,39,0
549,2023,135,1,47889,4.6,66,17,1,46,1,7,21,18638,5.0,5.0,5.0,4.7,4.9,4.9,42,0
550,2023,60,1,44547,4.3,74,16,2,43,1,7,16,165,5.0,5.0,4.8,4.8,5.0,5.0,4,0
551,2023,45,1,36803,4.8,70,3,1,67,1,13,3,1589,4.9,3.7,4.4,3.7,4.9,4.9,30,0
552,2022,1,2,21300,5.0,22,10,0,115,1,15,0,45294,4.5,3.2,4.7,3.6,4.2,4.7,2,0
553,2022,1,1,29938,4.5,85,0,1,74,1,14,25,6353,4.9,4.9,4.8,4.3,4.7,4.8,22,0
554,2023,24,2,38856,4.9,139,12,1,42,1,15,59,125,5.0,4.9,4.9,4.3,4.7,5.0,16,0
555,2020,8,1,19902,4.9,13,8,2,16,1,1,34,1854,5.0,5.0,5.0,4.9,4.8,5.0,17,0
556,2022,34,1,30182,5.0,58,3,0,50,1,14,28,1668,4.8,4.8,4.5,3.8,4.3,4.9,4,0
557,2023,2,1,25039,5.0,22,12,1,47,2,8,59,1,4.5,4.9,4.0,4.5,4.7,4.9,14,0
558,2018,4,0,2534,5.0,49,14,2,56,1,15,53,86632,4.7,4.9,4.7,4.7,4.6,4.9,18,0
559,2023,88,1,23825,4.9,129,9,2,26,1,13,49,5,4.9,5.0,4.8,5.0,4.9,5.0,4,0
560,2023,128,1,53967,5.0,127,2,1,7,1,1,61,744,5.0,5.0,5.0,4.9,5.0,5.0,37,0
561,2021,49,2,20124,4.5,40,6,2,63,1,8,43,35611,4.8,4.8,4.6,4.3,4.7,4.9,18,0
562,2023,6,1,45199,4.7,137,1,2,85,1,14,60,0,5.0,5.0,4.8,5.0,5.0,5.0,8,0
563,2023,136,1,53824,5.0,88,3,1,7,1,9,56,8,5.0,5.0,5.0,4.8,4.8,5.0,18,0
564,2021,10,0,15188,4.5,87,18,2,71,1,9,2,140047,4.1,4.0,4.4,3.8,3.9,4.5,47,0
565,2023,0,1,41637,4.8,25,13,1,71,1,13,31,3,5.0,5.0,5.0,5.0,5.0,5.0,33,0
566,2023,93,1,36664,4.4,89,38,1,29,1,12,26,51690,4.9,4.4,4.1,3.6,4.1,4.7,6,0
567,2021,130,1,36710,4.9,52,14,1,18,1,13,61,2739,5.0,4.9,4.9,4.9,5.0,5.0,8,0
568,2022,71,1,36616,5.0,52,7,1,69,2,14,29,18,5.0,5.0,4.9,5.0,4.7,5.0,44,0
569,2023,7,2,36735,4.9,92,20,1,58,1,14,59,120,4.5,3.5,3.9,4.0,4.8,4.7,22,0
570,2022,73,2,35210,4.7,47,14,2,16,1,7,52,3072,5.0,4.6,4.2,3.8,4.0,4.9,17,0
571,2021,126,2,15830,4.1,57,5,1,27,1,11,6,3524,4.9,4.2,4.8,4.0,4.8,4.6,8,0
572,2023,135,1,52906,4.2,95,8,2,19,1,5,31,3,5.0,5.0,5.0,4.5,4.8,5.0,32,0
573,2023,5,1,35690,4.9,24,10,1,113,1,15,4,0,5.0,5.0,5.0,4.9,5.0,5.0,13,0
574,2023,69,1,36424,4.9,104,5,2,67,1,12,19,5,5.0,4.0,4.3,3.8,4.9,4.9,29,0
575,2022,121,1,32390,4.8,70,4,1,27,1,10,61,22106,4.9,4.6,4.2,4.2,4.6,4.9,42,0
576,2022,37,1,33581,5.0,118,3,1,25,1,15,61,195,4.9,5.0,4.7,4.6,5.0,5.0,3,0
577,2019,32,2,20870,4.5,31,8,2,46,1,7,53,88234,4.5,4.7,4.5,4.7,5.0,4.7,18,0
578,2021,134,2,33817,4.9,114,17,2,31,1,7,36,131221,4.7,4.7,4.2,4.5,4.9,4.8,23,0
579,2023,49,2,33638,4.9,50,13,1,24,2,13,37,7674,5.0,4.2,4.6,4.6,5.0,4.9,18,0
580,2013,134,2,16753,4.8,117,5,2,25,1,4,61,44041,4.2,4.8,4.2,4.7,4.4,4.3,49,0
581,2021,131,0,33428,4.3,1,2,2,10,1,11,60,169355,4.8,3.7,3.9,3.7,4.5,4.8,44,0
582,2022,22,2,21227,4.7,2,24,2,41,1,6,60,148881,4.3,4.7,3.9,4.4,4.4,4.9,28,0
583,2023,25,2,31396,4.0,67,12,1,23,1,11,33,1656,5.0,4.6,4.5,4.4,5.0,4.9,42,0
584,2023,68,1,42650,4.3,53,2,1,99,1,15,59,485,5.0,5.0,4.9,4.9,5.0,5.0,35,0
585,2022,133,1,36690,4.7,91,2,1,21,1,7,53,44,4.7,4.3,4.7,4.4,5.0,4.8,6,0
586,2021,138,2,31475,4.3,45,20,2,26,1,14,51,7806,4.9,4.8,4.0,4.9,5.0,5.0,16,0
587,2023,15,2,35864,5.0,3,4,2,100,1,15,37,370,4.9,4.7,3.9,4.2,4.6,4.8,6,0
588,2021,137,1,36755,4.6,103,9,1,16,1,8,42,9077,4.9,4.9,4.6,4.7,4.9,4.9,33,0
589,2023,23,2,34364,4.8,38,7,2,77,2,14,27,7368,5.0,3.9,3.8,3.8,4.8,4.9,46,0
590,2023,64,1,26387,4.8,85,7,1,50,1,6,17,3718,5.0,4.9,5.0,4.7,5.0,5.0,5,0
591,2021,0,2,26455,4.8,52,5,0,103,1,15,21,9442,4.9,5.0,4.7,4.8,4.8,5.0,4,0
592,2023,138,1,45460,5.0,2,19,1,15,1,15,61,438,4.7,4.8,4.3,4.5,4.3,4.9,13,0
593,2023,74,1,41000,4.6,119,0,2,37,1,5,60,19,5.0,5.0,5.0,4.8,4.9,5.0,13,0
594,2022,138,2,42760,4.1,81,5,2,36,1,3,51,51974,4.9,5.0,4.8,4.9,4.5,4.9,4,0
595,2023,35,1,36234,4.9,98,10,2,60,2,13,24,4,5.0,5.0,4.6,4.9,5.0,5.0,8,0
596,2021,103,2,41021,4.8,97,22,1,28,1,11,60,24324,5.0,5.0,4.9,5.0,4.8,4.9,3,0
597,2021,106,0,32398,5.0,29,32,2,19,1,10,48,97613,4.6,4.5,3.9,3.9,4.3,4.9,33,0
598,2021,1,2,12600,4.4,138,4,2,76,1,15,2,3567,4.5,4.4,4.8,4.2,4.6,4.8,4,0
599,2022,138,2,38319,3.8,15,20,1,8,1,4,61,4268,4.8,4.8,3.8,4.5,4.4,4.8,40,0
600,2022,60,2,37741,5.0,86,5,1,12,2,14,59,0,5.0,5.0,5.0,4.8,4.9,5.0,18,0
601,2022,116,1,27102,4.9,114,3,2,64,1,15,48,13891,4.9,4.1,4.4,4.4,5.0,4.8,31,0
602,2023,122,1,47728,4.9,97,11,1,11,2,3,60,2738,5.0,4.9,5.0,5.0,5.0,5.0,39,0
603,2020,84,2,24850,4.9,53,12,2,55,1,8,60,27956,4.8,4.8,4.8,4.5,4.9,4.8,30,0
604,2020,130,2,27947,4.9,129,9,1,17,1,13,61,58492,4.4,3.9,4.7,4.6,4.8,4.8,42,0
605,2022,48,2,33760,5.0,143,43,1,21,1,8,39,143876,4.5,4.8,4.9,4.7,4.7,4.8,4,0
606,2023,93,2,29325,5.0,45,5,1,32,1,13,16,16177,5.0,5.0,4.5,4.2,4.1,4.9,37,0
607,2023,54,1,31577,5.0,115,0,1,27,1,13,33,1,5.0,5.0,4.5,4.9,5.0,5.0,17,0
608,2023,4,2,27717,4.8,115,19,1,79,1,10,41,68432,4.9,5.0,5.0,4.6,4.3,4.9,30,0
609,2019,27,2,27561,5.0,103,11,2,31,1,6,57,11325,4.8,5.0,4.6,5.0,4.9,4.9,2,0
610,2023,27,1,29349,4.9,91,7,1,31,1,11,34,5603,4.9,5.0,5.0,4.8,5.0,5.0,41,0
611,2022,6,1,19802,5.0,60,2,2,20,1,4,50,12875,5.0,4.8,4.7,4.6,4.7,4.9,42,0
612,2023,38,1,42016,4.8,38,18,1,32,1,13,43,230,4.8,4.6,4.4,4.3,4.6,4.9,32,0
613,2021,130,2,33713,5.0,55,13,2,27,1,3,59,31684,4.8,5.0,4.1,4.6,4.7,4.9,26,0
614,2023,135,1,59450,5.0,129,7,1,12,1,5,58,0,5.0,5.0,4.9,4.8,4.8,5.0,26,0
615,2022,23,1,21675,4.8,70,38,2,22,1,8,56,1926,4.6,5.0,4.1,3.8,3.9,4.8,4,0
616,2023,25,1,41435,5.0,106,11,2,60,1,11,51,17852,4.8,4.8,4.2,3.9,4.5,4.8,14,0
617,2023,95,1,29933,4.9,140,1,1,42,1,7,60,162,4.6,4.9,4.2,4.4,4.9,4.9,13,0
618,2023,32,1,35414,4.7,121,13,2,45,1,7,60,987,4.8,4.9,4.8,4.4,4.7,4.8,8,0
619,2020,67,2,13914,4.4,33,11,2,77,1,14,48,19067,4.8,5.0,5.0,5.0,4.9,4.9,44,0
620,2023,85,1,25503,3.7,113,6,1,49,1,4,4,2233,4.9,5.0,4.7,3.6,4.2,4.9,39,0
621,2023,138,1,56893,4.9,141,4,1,20,2,14,61,0,5.0,5.0,5.0,4.9,4.9,5.0,3,0
622,2023,52,1,41272,5.0,119,2,1,53,1,10,47,32947,5.0,4.9,5.0,4.1,4.7,5.0,37,0
623,2023,17,2,26582,4.8,82,2,2,115,1,15,21,5354,4.9,5.0,4.8,4.7,4.9,5.0,5,0
624,2021,93,1,18973,4.6,56,7,2,37,1,3,33,1162,4.3,5.0,4.7,4.9,4.9,4.9,11,0
625,2022,135,2,31780,4.9,70,21,2,37,1,5,61,14296,4.6,3.1,3.8,4.7,5.0,4.7,17,0
626,2020,31,2,20671,5.0,3,12,2,57,1,14,59,27523,4.7,4.9,5.0,5.0,5.0,4.9,46,0
627,2023,42,1,42970,4.8,78,16,1,34,1,9,61,10784,5.0,4.8,4.2,4.7,4.8,5.0,42,0
628,2023,138,1,47288,5.0,10,20,1,27,1,12,51,177,4.9,4.8,4.5,4.9,5.0,5.0,30,0
629,2022,108,2,26967,4.8,132,1,2,20,1,13,61,3714,4.8,4.2,4.9,4.0,4.8,4.9,32,0
630,2023,98,1,32724,4.0,87,27,1,31,1,12,43,770,5.0,4.6,4.3,4.2,4.9,5.0,19,0
631,2022,5,1,32663,4.7,60,5,1,8,1,8,59,206,4.9,4.9,4.6,4.6,4.7,4.9,22,0
632,2023,131,2,45250,4.9,142,11,2,25,1,8,61,6304,4.9,4.9,4.8,4.8,5.0,5.0,3,0
633,2023,117,1,49066,4.9,72,8,1,42,1,11,60,37,5.0,4.6,4.2,4.7,5.0,4.9,4,0
634,2022,93,1,37572,4.8,82,5,2,62,2,14,58,13,5.0,5.0,5.0,5.0,5.0,5.0,28,0
635,2023,33,1,33419,4.6,77,4,2,71,1,12,31,28677,4.9,5.0,4.9,4.0,4.6,5.0,11,0
636,2023,138,1,47488,4.6,76,27,1,2,1,9,61,25061,5.0,4.2,4.3,4.2,5.0,4.9,39,0
637,2022,0,2,25343,4.7,3,5,2,71,1,15,36,45198,4.7,4.8,4.7,3.8,4.2,4.8,4,0
638,2022,7,2,21564,5.0,101,0,1,110,2,15,0,66727,4.9,3.8,4.7,4.4,5.0,4.9,33,0
639,2023,40,1,49954,5.0,115,12,1,45,1,13,13,0,5.0,5.0,4.5,4.7,5.0,5.0,4,0
640,2023,31,1,44043,4.8,142,25,2,36,1,15,21,170,5.0,5.0,4.8,4.5,4.9,5.0,34,0
